,pitch_type,game_date,batter,release_speed,zone,stand,home_team,on_3b,on_2b,on_1b,outs_when_up,inning,sv_id,release_spin_rate,pitch_number,opp_score,nats_score,if_fielding_alignment,of_fielding_alignment,nats_home1_away0,balls_strikes,all_runners
2194,FF,2019-04-26,622534,93.4,8.0,R,WSH,0,0,0,0,6,190427_002556,2584.0,1,1,2,Standard,Standard,1,0_0,fb:0_sb:0_tb:0
2195,FF,2019-04-26,595978,95.8,2.0,R,WSH,0,0,0,2,5,190427_001715,2605.0,3,1,2,Standard,Standard,1,0_2,fb:0_sb:0_tb:0
2196,SL,2019-04-26,595978,87.0,14.0,R,WSH,0,0,0,2,5,190427_001656,2225.0,2,1,2,Standard,Standard,1,0_1,fb:0_sb:0_tb:0
2197,CU,2019-04-26,595978,76.5,9.0,R,WSH,0,0,0,2,5,190427_001640,2570.0,1,1,2,Standard,Standard,1,0_0,fb:0_sb:0_tb:0
2198,CH,2019-04-26,435079,85.2,8.0,R,WSH,0,0,0,1,5,190427_001601,1562.0,6,1,2,Standard,Standard,1,3_2,fb:0_sb:0_tb:0
2199,FF,2019-04-26,435079,95.5,12.0,R,WSH,0,0,0,1,5,190427_001538,2556.0,5,1,2,Standard,Standard,1,2_2,fb:0_sb:0_tb:0
2200,SL,2019-04-26,435079,86.7,3.0,R,WSH,0,0,0,1,5,190427_001515,2307.0,4,1,2,Standard,Standard,1,2_1,fb:0_sb:0_tb:0
2201,CH,2019-04-26,435079,83.5,9.0,R,WSH,0,0,0,1,5,190427_001456,1370.0,3,1,2,Standard,Standard,1,1_1,fb:0_sb:0_tb:0
2202,FF,2019-04-26,435079,93.6,13.0,R,WSH,0,0,0,1,5,190427_001438,2385.0,2,1,2,Standard,Standard,1,0_1,fb:0_sb:0_tb:0
2203,SL,2019-04-26,435079,84.5,1.0,R,WSH,0,0,0,1,5,190427_001422,2295.0,1,1,2,Standard,Standard,1,0_0,fb:0_sb:0_tb:0
2204,FF,2019-04-26,543333,94.1,2.0,L,WSH,0,0,0,1,5,190427_001331,2512.0,3,0,2,Infield shift,Standard,1,0_2,fb:0_sb:0_tb:0
2205,FC,2019-04-26,543333,89.4,3.0,L,WSH,0,0,0,1,5,190427_001304,2376.0,2,0,2,Infield shift,Standard,1,0_1,fb:0_sb:0_tb:0
2206,CU,2019-04-26,543333,77.4,13.0,L,WSH,0,0,0,1,5,190427_001246,2653.0,1,0,2,Infield shift,Standard,1,0_0,fb:0_sb:0_tb:0
2207,SL,2019-04-26,614177,85.3,9.0,R,WSH,0,0,0,0,5,190427_001212,2425.0,2,0,2,Standard,Standard,1,0_1,fb:0_sb:0_tb:0
2208,FF,2019-04-26,614177,93.0,6.0,R,WSH,0,0,0,0,5,190427_001152,2525.0,1,0,2,Standard,Standard,1,0_0,fb:0_sb:0_tb:0
2209,SL,2019-04-26,592518,87.1,14.0,R,WSH,0,0,0,2,4,190426_235914,2482.0,5,0,0,Standard,Standard,1,2_2,fb:0_sb:0_tb:0
2210,FF,2019-04-26,592518,96.4,14.0,R,WSH,0,0,0,2,4,190426_235851,2620.0,4,0,0,Standard,Standard,1,1_2,fb:0_sb:0_tb:0
2211,FF,2019-04-26,592518,97.5,12.0,R,WSH,0,0,0,2,4,190426_235831,2642.0,3,0,0,Standard,Standard,1,0_2,fb:0_sb:0_tb:0
2212,CH,2019-04-26,592518,85.5,4.0,R,WSH,0,0,0,2,4,190426_235811,1572.0,2,0,0,Standard,Standard,1,0_1,fb:0_sb:0_tb:0
2213,FF,2019-04-26,592518,96.2,14.0,R,WSH,0,0,0,2,4,190426_235745,2615.0,1,0,0,Standard,Standard,1,0_0,fb:0_sb:0_tb:0
2214,FF,2019-04-26,571976,96.7,12.0,R,WSH,0,0,0,1,4,190426_235705,2706.0,4,0,0,Standard,Standard,1,1_2,fb:0_sb:0_tb:0
2215,FF,2019-04-26,571976,95.2,14.0,R,WSH,0,0,0,1,4,190426_235643,2542.0,3,0,0,Standard,Standard,1,1_1,fb:0_sb:0_tb:0
2216,SL,2019-04-26,571976,86.6,12.0,R,WSH,0,0,0,1,4,190426_235627,2433.0,2,0,0,Standard,Standard,1,0_1,fb:0_sb:0_tb:0
2217,CU,2019-04-26,571976,76.4,1.0,R,WSH,0,0,0,1,4,190426_235611,2764.0,1,0,0,Standard,Standard,1,0_0,fb:0_sb:0_tb:0
2218,CH,2019-04-26,665487,85.2,7.0,R,WSH,0,0,0,0,4,190426_235535,1409.0,4,0,0,Standard,Standard,1,1_2,fb:0_sb:0_tb:0
2219,FF,2019-04-26,665487,95.4,9.0,R,WSH,0,0,0,0,4,190426_235516,2664.0,3,0,0,Standard,Standard,1,1_1,fb:0_sb:0_tb:0
2220,SL,2019-04-26,665487,85.9,14.0,R,WSH,0,0,0,0,4,190426_235457,2660.0,2,0,0,Standard,Standard,1,1_0,fb:0_sb:0_tb:0
2221,FF,2019-04-26,665487,93.8,11.0,R,WSH,0,0,0,0,4,190426_235440,2658.0,1,0,0,Standard,Standard,1,0_0,fb:0_sb:0_tb:0
2222,FF,2019-04-26,621381,94.9,2.0,R,WSH,0,0,0,2,3,190426_234354,2375.0,4,0,0,Standard,Strategic,1,1_2,fb:0_sb:0_tb:0
2223,FF,2019-04-26,621381,93.6,9.0,R,WSH,0,0,0,2,3,190426_234330,2441.0,3,0,0,Standard,Strategic,1,1_1,fb:0_sb:0_tb:0
2224,SL,2019-04-26,621381,84.9,14.0,R,WSH,0,0,0,2,3,190426_234309,2271.0,2,0,0,Standard,Strategic,1,0_1,fb:0_sb:0_tb:0
2225,FF,2019-04-26,621381,92.5,9.0,R,WSH,0,0,0,2,3,190426_234254,2324.0,1,0,0,Standard,Strategic,1,0_0,fb:0_sb:0_tb:0
2226,SL,2019-04-26,622534,86.7,5.0,R,WSH,0,0,0,1,3,190426_234218,2273.0,5,0,0,Standard,Standard,1,2_2,fb:0_sb:0_tb:0
2227,CH,2019-04-26,622534,85.9,14.0,R,WSH,0,0,0,1,3,190426_234154,1638.0,4,0,0,Standard,Standard,1,1_2,fb:0_sb:0_tb:0
2228,FF,2019-04-26,622534,94.4,3.0,R,WSH,0,0,0,1,3,190426_234132,2484.0,3,0,0,Standard,Standard,1,1_1,fb:0_sb:0_tb:0
2229,FF,2019-04-26,622534,94.0,14.0,R,WSH,0,0,0,1,3,190426_234113,2396.0,2,0,0,Standard,Standard,1,0_1,fb:0_sb:0_tb:0
2230,FF,2019-04-26,622534,93.5,5.0,R,WSH,0,0,0,1,3,190426_234059,2450.0,1,0,0,Standard,Standard,1,0_0,fb:0_sb:0_tb:0
2231,SL,2019-04-26,595978,85.4,14.0,R,WSH,0,0,0,0,3,190426_234026,2450.0,3,0,0,Standard,Standard,1,0_2,fb:0_sb:0_tb:0
2232,FF,2019-04-26,595978,94.5,6.0,R,WSH,0,0,0,0,3,190426_234007,2439.0,2,0,0,Standard,Standard,1,0_1,fb:0_sb:0_tb:0
2233,SL,2019-04-26,595978,84.9,12.0,R,WSH,0,0,0,0,3,190426_233952,2372.0,1,0,0,Standard,Standard,1,0_0,fb:0_sb:0_tb:0
2234,FF,2019-04-26,435079,95.6,6.0,R,WSH,0,0,0,2,2,190426_232755,2358.0,6,0,0,Standard,Standard,1,3_2,fb:0_sb:0_tb:0
2235,CH,2019-04-26,435079,85.7,14.0,R,WSH,0,0,0,2,2,190426_232729,1473.0,5,0,0,Standard,Standard,1,2_2,fb:0_sb:0_tb:0
2236,FF,2019-04-26,435079,94.7,11.0,R,WSH,0,0,0,2,2,190426_232713,2347.0,4,0,0,Standard,Standard,1,1_2,fb:0_sb:0_tb:0
2237,SL,2019-04-26,435079,85.9,8.0,R,WSH,0,0,0,2,2,190426_232651,2516.0,3,0,0,Standard,Standard,1,1_1,fb:0_sb:0_tb:0
2238,FF,2019-04-26,435079,94.9,8.0,R,WSH,0,0,0,2,2,190426_232614,2530.0,2,0,0,Standard,Standard,1,1_0,fb:0_sb:0_tb:0
2239,FF,2019-04-26,435079,95.3,3.0,R,WSH,0,0,0,2,2,190426_232600,2467.0,1,0,0,Standard,Standard,1,0_0,fb:0_sb:0_tb:0
2240,FC,2019-04-26,543333,88.7,14.0,L,WSH,0,0,0,1,2,190426_232515,2551.0,4,0,0,Infield shift,Standard,1,1_2,fb:0_sb:0_tb:0
2241,CH,2019-04-26,543333,86.5,13.0,L,WSH,0,0,0,1,2,190426_232449,1668.0,3,0,0,Infield shift,Standard,1,0_2,fb:0_sb:0_tb:0
2242,CU,2019-04-26,543333,78.7,8.0,L,WSH,0,0,0,1,2,190426_232424,2794.0,2,0,0,Infield shift,Standard,1,0_1,fb:0_sb:0_tb:0
2243,FF,2019-04-26,543333,94.1,11.0,L,WSH,0,0,0,1,2,190426_232410,2555.0,1,0,0,Infield shift,Standard,1,0_0,fb:0_sb:0_tb:0
2244,FF,2019-04-26,614177,93.6,8.0,R,WSH,0,0,0,0,2,190426_232336,2583.0,1,0,0,Standard,Standard,1,0_0,fb:0_sb:0_tb:0
2245,SL,2019-04-26,592518,86.0,14.0,R,WSH,0,0,0,2,1,190426_231008,2521.0,6,0,0,Standard,Standard,1,3_2,fb:0_sb:0_tb:0
2246,SL,2019-04-26,592518,86.9,14.0,R,WSH,0,0,0,2,1,190426_230944,2389.0,5,0,0,Standard,Standard,1,2_2,fb:0_sb:0_tb:0
2247,FF,2019-04-26,592518,95.4,3.0,R,WSH,0,0,0,2,1,190426_230923,2470.0,4,0,0,Standard,Standard,1,2_1,fb:0_sb:0_tb:0
2248,FF,2019-04-26,592518,95.2,14.0,R,WSH,0,0,0,2,1,190426_230907,2430.0,3,0,0,Standard,Standard,1,1_1,fb:0_sb:0_tb:0
2249,FF,2019-04-26,592518,96.1,13.0,R,WSH,0,0,0,2,1,190426_230848,2367.0,2,0,0,Standard,Standard,1,0_1,fb:0_sb:0_tb:0
2250,SL,2019-04-26,592518,84.8,7.0,R,WSH,0,0,0,2,1,190426_230832,2300.0,1,0,0,Standard,Standard,1,0_0,fb:0_sb:0_tb:0
2251,SL,2019-04-26,571976,86.5,9.0,R,WSH,0,0,0,1,1,190426_230756,2430.0,3,0,0,Standard,Standard,1,1_1,fb:0_sb:0_tb:0
2252,FF,2019-04-26,571976,95.4,4.0,R,WSH,0,0,0,1,1,190426_230728,2569.0,2,0,0,Standard,Standard,1,1_0,fb:0_sb:0_tb:0
2253,FF,2019-04-26,571976,95.6,12.0,R,WSH,0,0,0,1,1,190426_230713,2491.0,1,0,0,Standard,Standard,1,0_0,fb:0_sb:0_tb:0
2254,SL,2019-04-26,665487,85.5,14.0,R,WSH,0,0,0,0,1,190426_230640,2581.0,5,0,0,Standard,Standard,1,1_2,fb:0_sb:0_tb:0
2255,SL,2019-04-26,665487,84.9,14.0,R,WSH,0,0,0,0,1,190426_230620,2548.0,4,0,0,Standard,Standard,1,0_2,fb:0_sb:0_tb:0
2256,FF,2019-04-26,665487,95.8,6.0,R,WSH,0,0,0,0,1,190426_230558,2625.0,3,0,0,Standard,Standard,1,0_2,fb:0_sb:0_tb:0
2257,SL,2019-04-26,665487,84.8,4.0,R,WSH,0,0,0,0,1,190426_230539,2462.0,2,0,0,Standard,Standard,1,0_1,fb:0_sb:0_tb:0
2258,FF,2019-04-26,665487,94.7,9.0,R,WSH,0,0,0,0,1,190426_230524,2676.0,1,0,0,Standard,Standard,1,0_0,fb:0_sb:0_tb:0
2259,CU,2019-04-20,594011,79.0,1.0,L,MIA,1,1,0,1,6,190421_000625,2658.0,6,4,3,Strategic,Strategic,0,2_2,fb:0_sb:1_tb:1
2260,FF,2019-04-20,594011,95.8,11.0,L,MIA,1,1,0,1,6,190421_000549,2505.0,5,4,3,Strategic,Strategic,0,1_2,fb:0_sb:1_tb:1
2261,CH,2019-04-20,594011,84.5,13.0,L,MIA,1,1,0,1,6,190421_000513,1522.0,4,4,3,Strategic,Strategic,0,1_2,fb:0_sb:1_tb:1
2262,FC,2019-04-20,594011,91.2,8.0,L,MIA,1,1,0,1,6,190421_000435,2331.0,3,4,3,Strategic,Standard,0,1_1,fb:0_sb:1_tb:1
2263,FF,2019-04-20,594011,95.6,11.0,L,MIA,1,1,0,1,6,190421_000404,2532.0,2,4,3,Strategic,Strategic,0,1_0,fb:0_sb:1_tb:1
2264,CH,2019-04-20,594011,85.2,13.0,L,MIA,1,1,0,1,6,190421_000341,1507.0,1,4,3,Strategic,Strategic,0,0_0,fb:0_sb:1_tb:1
2265,FF,2019-04-20,543194,95.7,5.0,R,MIA,0,1,0,1,6,190421_000147,2481.0,3,4,3,Standard,Standard,0,1_1,fb:0_sb:1_tb:0
2266,SL,2019-04-20,543194,87.6,14.0,R,MIA,0,1,0,1,6,190421_000118,2307.0,2,4,3,Standard,Standard,0,0_1,fb:0_sb:1_tb:0
2267,SL,2019-04-20,543194,86.9,14.0,R,MIA,0,1,0,1,6,190421_000055,2398.0,1,4,3,Standard,Standard,0,0_0,fb:0_sb:1_tb:0
2268,CH,2019-04-20,500743,85.6,4.0,R,MIA,0,0,0,1,6,190420_235942,1554.0,2,4,3,Standard,Standard,0,0_1,fb:0_sb:0_tb:0
2269,CU,2019-04-20,500743,78.0,6.0,R,MIA,0,0,0,1,6,190420_235920,2850.0,1,4,3,Standard,Standard,0,0_0,fb:0_sb:0_tb:0
2270,FF,2019-04-20,595751,97.3,6.0,R,MIA,0,0,0,0,6,190420_235839,2519.0,5,4,3,Standard,Standard,0,2_2,fb:0_sb:0_tb:0
2271,CH,2019-04-20,595751,85.6,14.0,R,MIA,0,0,0,0,6,190420_235811,1607.0,4,4,3,Standard,Standard,0,1_2,fb:0_sb:0_tb:0
2272,SL,2019-04-20,595751,86.0,14.0,R,MIA,0,0,0,0,6,190420_235746,2410.0,3,4,3,Standard,Standard,0,0_2,fb:0_sb:0_tb:0
2273,FF,2019-04-20,595751,94.7,6.0,R,MIA,0,0,0,0,6,190420_235726,2512.0,2,4,3,Standard,Standard,0,0_1,fb:0_sb:0_tb:0
2274,SL,2019-04-20,595751,86.0,8.0,R,MIA,0,0,0,0,6,190420_235705,2312.0,1,4,3,Standard,Standard,0,0_0,fb:0_sb:0_tb:0
2275,FF,2019-04-20,516770,95.5,6.0,R,MIA,1,0,0,2,5,190420_234759,2477.0,8,4,3,Standard,Standard,0,3_2,fb:0_sb:0_tb:1
2276,SL,2019-04-20,516770,84.2,14.0,R,MIA,1,0,0,2,5,190420_234724,2175.0,7,4,3,Standard,Standard,0,2_2,fb:0_sb:0_tb:1
2277,CH,2019-04-20,516770,81.8,11.0,R,MIA,1,0,0,2,5,190420_234651,1203.0,6,4,3,Standard,Standard,0,2_2,fb:0_sb:0_tb:1
2278,SL,2019-04-20,516770,84.2,14.0,R,MIA,1,0,0,2,5,190420_234616,2158.0,5,4,3,Standard,Standard,0,2_2,fb:0_sb:0_tb:1
2279,FF,2019-04-20,516770,96.3,12.0,R,MIA,1,0,0,2,5,190420_234546,2542.0,4,4,3,Standard,Standard,0,1_2,fb:0_sb:0_tb:1
2280,FF,2019-04-20,516770,95.5,2.0,R,MIA,1,0,0,2,5,190420_234508,2589.0,3,4,3,Standard,Standard,0,1_1,fb:0_sb:0_tb:1
2281,FF,2019-04-20,516770,95.1,11.0,R,MIA,1,0,0,2,5,190420_234439,2489.0,2,4,3,Standard,Standard,0,1_0,fb:0_sb:0_tb:1
2282,FF,2019-04-20,516770,94.7,14.0,R,MIA,1,0,0,2,5,190420_234412,2510.0,1,4,3,Standard,Standard,0,0_0,fb:0_sb:0_tb:1
2283,CH,2019-04-20,435522,84.1,13.0,L,MIA,0,1,0,1,5,190420_234327,1409.0,2,4,3,Standard,Standard,0,0_1,fb:0_sb:1_tb:0
2284,CU,2019-04-20,435522,79.3,7.0,L,MIA,0,1,0,1,5,190420_234303,2727.0,1,4,3,Standard,Standard,0,0_0,fb:0_sb:1_tb:0
2285,SL,2019-04-20,605119,87.5,4.0,R,MIA,0,0,0,1,5,190420_234218,2265.0,5,4,3,Standard,Standard,0,2_2,fb:0_sb:0_tb:0
2286,FF,2019-04-20,605119,97.0,14.0,R,MIA,0,0,0,1,5,190420_234146,2543.0,4,4,3,Standard,Standard,0,1_2,fb:0_sb:0_tb:0
2287,FF,2019-04-20,605119,95.3,6.0,R,MIA,0,0,0,1,5,190420_234116,2570.0,3,4,3,Standard,Standard,0,1_1,fb:0_sb:0_tb:0
2288,FF,2019-04-20,605119,95.0,13.0,R,MIA,0,0,0,1,5,190420_234100,2526.0,2,4,3,Standard,Standard,0,0_1,fb:0_sb:0_tb:0
2289,SL,2019-04-20,605119,85.4,4.0,R,MIA,0,0,0,1,5,190420_234032,2464.0,1,4,3,Standard,Standard,0,0_0,fb:0_sb:0_tb:0
2290,FF,2019-04-20,445988,95.7,11.0,R,MIA,0,0,0,0,5,190420_233957,2540.0,4,4,3,Standard,Standard,0,0_2,fb:0_sb:0_tb:0
2291,CH,2019-04-20,445988,85.8,13.0,R,MIA,0,0,0,0,5,190420_233926,1610.0,3,4,3,Standard,Strategic,0,0_2,fb:0_sb:0_tb:0
2292,SL,2019-04-20,445988,85.6,9.0,R,MIA,0,0,0,0,5,190420_233907,2369.0,2,4,3,Standard,Strategic,0,0_1,fb:0_sb:0_tb:0
2293,FF,2019-04-20,445988,95.1,4.0,R,MIA,0,0,0,0,5,190420_233851,2598.0,1,4,3,Standard,Strategic,0,0_0,fb:0_sb:0_tb:0
2294,FF,2019-04-20,434158,95.6,6.0,L,MIA,0,0,0,0,5,190420_233808,2621.0,5,3,3,Infield shift,Standard,0,2_2,fb:0_sb:0_tb:0
2295,FF,2019-04-20,434158,95.2,4.0,L,MIA,0,0,0,0,5,190420_233742,2634.0,4,3,3,Infield shift,Standard,0,2_1,fb:0_sb:0_tb:0
2296,CU,2019-04-20,434158,79.3,14.0,L,MIA,0,0,0,0,5,190420_233719,2953.0,3,3,3,Infield shift,Standard,0,1_1,fb:0_sb:0_tb:0
2297,FF,2019-04-20,434158,93.3,12.0,L,MIA,0,0,0,0,5,190420_233703,2590.0,2,3,3,Infield shift,Standard,0,0_1,fb:0_sb:0_tb:0
2298,CU,2019-04-20,434158,78.6,1.0,L,MIA,0,0,0,0,5,190420_233647,2823.0,1,3,3,Infield shift,Standard,0,0_0,fb:0_sb:0_tb:0
2299,FF,2019-04-20,570632,96.0,2.0,R,MIA,0,0,0,2,4,190420_232529,2579.0,4,3,2,Strategic,Strategic,0,0_2,fb:0_sb:0_tb:0
2300,CH,2019-04-20,570632,85.9,11.0,R,MIA,0,0,0,2,4,190420_232508,1441.0,3,3,2,Strategic,Strategic,0,0_2,fb:0_sb:0_tb:0
2301,SL,2019-04-20,570632,86.0,7.0,R,MIA,0,0,0,2,4,190420_232446,2296.0,2,3,2,Standard,Strategic,0,0_1,fb:0_sb:0_tb:0
2302,FF,2019-04-20,570632,92.8,5.0,R,MIA,0,0,0,2,4,190420_232431,2526.0,1,3,2,Standard,Strategic,0,0_0,fb:0_sb:0_tb:0
2303,FF,2019-04-20,543194,95.0,9.0,R,MIA,0,0,0,1,4,190420_232355,2627.0,2,3,2,Standard,Standard,0,0_1,fb:0_sb:0_tb:0
2304,SL,2019-04-20,543194,85.6,1.0,R,MIA,0,0,0,1,4,190420_232342,2369.0,1,3,2,Standard,Standard,0,0_0,fb:0_sb:0_tb:0
2305,FC,2019-04-20,500743,90.1,3.0,R,MIA,0,0,0,0,4,190420_232309,2463.0,3,3,2,Standard,Strategic,0,0_2,fb:0_sb:0_tb:0
2306,SL,2019-04-20,500743,84.1,13.0,R,MIA,0,0,0,0,4,190420_232241,2338.0,2,3,2,Standard,Standard,0,0_1,fb:0_sb:0_tb:0
2307,SL,2019-04-20,500743,84.5,14.0,R,MIA,0,0,0,0,4,190420_232222,2615.0,1,3,2,Standard,Standard,0,0_0,fb:0_sb:0_tb:0
2308,SL,2019-04-20,595751,87.3,14.0,R,MIA,1,0,0,2,3,190420_231516,2270.0,7,3,2,,,0,3_2,fb:0_sb:0_tb:1
2309,FF,2019-04-20,595751,87.3,14.0,R,MIA,1,0,0,2,3,190420_231432,2270.0,6,3,2,Standard,Standard,0,3_2,fb:0_sb:0_tb:1
2310,FF,2019-04-20,595751,95.9,12.0,R,MIA,0,0,1,2,3,190420_231353,2505.0,5,3,2,Standard,Standard,0,2_2,fb:1_sb:0_tb:0
2311,FF,2019-04-20,595751,95.2,5.0,R,MIA,0,0,1,2,3,190420_231317,2493.0,4,3,2,Standard,Standard,0,2_1,fb:1_sb:0_tb:0
2312,FF,2019-04-20,595751,94.9,3.0,R,MIA,0,0,1,2,3,190420_231250,2572.0,3,3,2,Standard,Standard,0,1_1,fb:1_sb:0_tb:0
2313,SL,2019-04-20,595751,85.0,14.0,R,MIA,0,0,1,2,3,190420_231214,2271.0,2,3,2,Standard,Standard,0,0_1,fb:1_sb:0_tb:0
2314,SL,2019-04-20,595751,85.7,14.0,R,MIA,0,0,1,2,3,190420_231122,2124.0,1,3,2,Standard,Standard,0,0_0,fb:1_sb:0_tb:0
2315,SL,2019-04-20,516770,86.8,8.0,R,MIA,0,1,0,2,3,190420_231035,2371.0,6,2,2,Standard,Standard,0,3_2,fb:0_sb:1_tb:0
2316,SL,2019-04-20,516770,86.3,14.0,R,MIA,0,1,0,2,3,190420_231002,2390.0,5,2,2,Standard,Standard,0,2_2,fb:0_sb:1_tb:0
2317,FF,2019-04-20,516770,96.4,1.0,R,MIA,0,1,0,2,3,190420_230934,2426.0,4,2,2,Standard,Standard,0,2_1,fb:0_sb:1_tb:0
2318,CH,2019-04-20,516770,84.2,14.0,R,MIA,0,1,0,2,3,190420_230906,1376.0,3,2,2,Standard,Standard,0,1_1,fb:0_sb:1_tb:0
2319,FF,2019-04-20,516770,94.2,13.0,R,MIA,0,1,0,2,3,190420_230840,2498.0,2,2,2,Standard,Standard,0,0_1,fb:0_sb:1_tb:0
2320,FF,2019-04-20,516770,95.4,12.0,R,MIA,0,1,0,2,3,190420_230806,2390.0,1,2,2,Standard,Standard,0,0_0,fb:0_sb:1_tb:0
2321,FC,2019-04-20,435522,90.5,14.0,L,MIA,0,1,0,1,3,190420_230724,2370.0,5,2,2,Standard,Strategic,0,2_2,fb:0_sb:1_tb:0
2322,FF,2019-04-20,435522,96.2,11.0,L,MIA,0,1,0,1,3,190420_230652,2514.0,4,2,2,Strategic,Strategic,0,1_2,fb:0_sb:1_tb:0
2323,CH,2019-04-20,435522,85.0,13.0,L,MIA,0,1,0,1,3,190420_230623,1396.0,3,2,2,Standard,Strategic,0,0_2,fb:0_sb:1_tb:0
2324,FC,2019-04-20,435522,88.9,6.0,L,MIA,0,1,0,1,3,190420_230533,2417.0,2,2,2,Standard,Standard,0,0_1,fb:0_sb:1_tb:0
2325,FF,2019-04-20,435522,95.9,13.0,L,MIA,0,1,0,1,3,190420_230509,2482.0,1,2,2,Standard,Standard,0,0_0,fb:0_sb:1_tb:0
2326,SL,2019-04-20,605119,86.0,9.0,R,MIA,0,0,1,0,3,190420_230428,2429.0,1,2,2,Standard,Standard,0,0_0,fb:1_sb:0_tb:0
2327,FF,2019-04-20,445988,95.9,2.0,R,MIA,0,0,0,0,3,190420_230352,2531.0,4,2,2,Standard,Strategic,0,1_2,fb:0_sb:0_tb:0
2328,CH,2019-04-20,445988,86.0,7.0,R,MIA,0,0,0,0,3,190420_230319,1444.0,3,2,2,Standard,Strategic,0,1_1,fb:0_sb:0_tb:0
2329,FF,2019-04-20,445988,95.8,4.0,R,MIA,0,0,0,0,3,190420_230303,2538.0,2,2,2,Standard,Strategic,0,1_0,fb:0_sb:0_tb:0
2330,FF,2019-04-20,445988,93.4,13.0,R,MIA,0,0,0,0,3,190420_230248,2455.0,1,2,2,Standard,Strategic,0,0_0,fb:0_sb:0_tb:0
2331,FF,2019-04-20,434158,96.9,11.0,L,MIA,0,1,0,2,2,190420_224851,2487.0,6,2,0,Strategic,Standard,0,2_2,fb:0_sb:1_tb:0
2332,CU,2019-04-20,434158,78.8,13.0,L,MIA,0,1,0,2,2,190420_224817,2727.0,5,2,0,Standard,Standard,0,1_2,fb:0_sb:1_tb:0
2333,FF,2019-04-20,434158,95.6,12.0,L,MIA,0,1,0,2,2,190420_224743,2483.0,4,2,0,Strategic,Strategic,0,1_2,fb:0_sb:1_tb:0
2334,FF,2019-04-20,434158,96.0,12.0,L,MIA,0,1,0,2,2,190420_224709,2430.0,3,2,0,Strategic,Strategic,0,1_1,fb:0_sb:1_tb:0
2335,CU,2019-04-20,434158,77.3,13.0,L,MIA,0,1,0,2,2,190420_224649,2754.0,2,2,0,Strategic,Strategic,0,1_0,fb:0_sb:1_tb:0
2336,FF,2019-04-20,434158,96.0,11.0,L,MIA,0,1,0,2,2,190420_224626,2460.0,1,2,0,Strategic,Strategic,0,0_0,fb:0_sb:1_tb:0
2337,FF,2019-04-20,570632,96.1,6.0,R,MIA,0,1,0,1,2,190420_224548,2562.0,5,2,0,Standard,Strategic,0,2_2,fb:0_sb:1_tb:0
2338,SL,2019-04-20,570632,87.2,13.0,R,MIA,0,1,0,1,2,190420_224528,2387.0,4,2,0,Standard,Strategic,0,1_2,fb:0_sb:1_tb:0
2339,FF,2019-04-20,570632,93.6,12.0,R,MIA,0,0,1,1,2,190420_224439,2417.0,3,2,0,Standard,Strategic,0,0_2,fb:1_sb:0_tb:0
2340,SL,2019-04-20,570632,85.5,6.0,R,MIA,0,0,1,1,2,190420_224412,2208.0,2,2,0,Strategic,Strategic,0,0_1,fb:1_sb:0_tb:0
2341,FF,2019-04-20,570632,93.3,8.0,R,MIA,0,0,1,1,2,190420_224349,2353.0,1,2,0,Strategic,Strategic,0,0_0,fb:1_sb:0_tb:0
2342,FF,2019-04-20,543194,95.4,8.0,R,MIA,0,0,1,0,2,190420_224245,2454.0,1,2,0,Standard,Standard,0,0_0,fb:1_sb:0_tb:0
2343,SL,2019-04-20,500743,86.9,5.0,R,MIA,0,0,0,0,2,190420_224203,2311.0,4,2,0,Standard,Strategic,0,1_2,fb:0_sb:0_tb:0
2344,SL,2019-04-20,500743,84.1,13.0,R,MIA,0,0,0,0,2,190420_224135,2303.0,3,2,0,Standard,Strategic,0,0_2,fb:0_sb:0_tb:0
2345,FF,2019-04-20,500743,95.8,5.0,R,MIA,0,0,0,0,2,190420_224113,2577.0,2,2,0,Standard,Standard,0,0_1,fb:0_sb:0_tb:0
2346,FF,2019-04-20,500743,94.2,6.0,R,MIA,0,0,0,0,2,190420_224050,2552.0,1,2,0,Standard,Standard,0,0_0,fb:0_sb:0_tb:0
2347,SL,2019-04-20,595751,87.3,8.0,R,MIA,0,1,0,2,1,190420_223017,2358.0,3,2,0,Standard,Standard,0,1_1,fb:0_sb:1_tb:0
2348,FF,2019-04-20,595751,95.8,3.0,R,MIA,0,1,0,2,1,190420_222944,2542.0,2,2,0,Standard,Standard,0,0_1,fb:0_sb:1_tb:0
2349,FF,2019-04-20,595751,96.9,8.0,R,MIA,0,1,0,2,1,190420_222918,2604.0,1,2,0,Standard,Standard,0,0_0,fb:0_sb:1_tb:0
2350,SL,2019-04-20,516770,86.1,5.0,R,MIA,0,1,0,2,1,190420_222820,2408.0,1,1,0,Standard,Standard,0,0_0,fb:0_sb:1_tb:0
2351,FF,2019-04-20,435522,96.1,3.0,L,MIA,0,1,0,1,1,190420_222731,2570.0,3,1,0,Standard,Standard,0,0_2,fb:0_sb:1_tb:0
2352,FC,2019-04-20,435522,91.1,2.0,L,MIA,0,1,0,1,1,190420_222659,2413.0,2,1,0,Standard,Standard,0,0_1,fb:0_sb:1_tb:0
2353,FF,2019-04-20,435522,95.4,5.0,L,MIA,0,1,0,1,1,190420_222638,2511.0,1,1,0,Standard,Standard,0,0_0,fb:0_sb:1_tb:0
